Timestamp,Source_File,Line_Number,Entity_Type,Extracted_Value,Context_Snippet
2026-09-12 00:25:13,payment_gateway_audit.log,14,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,15,Email,billing@globalpay-gateway.io,...56548-55. Alert dispatched to billing@globalpay-gateway.io
2026-09-12 00:25:13,payment_gateway_audit.log,15,Transaction ID,TXN-456548-55,...dlock detected on transaction TXN-456548-55. Alert dispatched to billing@...
2026-09-12 00:25:13,payment_gateway_audit.log,15,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,15,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,16,Email,contact@freelancer-portal.de,...ice INV-640994-83 for client 'contact@freelancer-portal.de'. Endpoint: https://api.strip...
2026-09-12 00:25:13,payment_gateway_audit.log,16,Transaction ID,INV-640994-83,...eout while processing invoice INV-640994-83 for client 'contact@freelance...
2026-09-12 00:25:13,payment_gateway_audit.log,16,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [ERROR] Gateway timeout whil...
2026-09-12 00:25:13,payment_gateway_audit.log,16,Log Level,ERROR,[2026-09-12 00:25:13] [ERROR] Gateway timeout while proces...
2026-09-12 00:25:13,payment_gateway_audit.log,16,URL / Endpoint,https://api.stripe.com/v1/charges,...elancer-portal.de'. Endpoint: https://api.stripe.com/v1/charges
2026-09-12 00:25:13,payment_gateway_audit.log,17,Email,security-alert@auth0-monitor.com,...55230-32. Alert dispatched to security-alert@auth0-monitor.com
2026-09-12 00:25:13,payment_gateway_audit.log,17,Transaction ID,INV-855230-32,...dlock detected on transaction INV-855230-32. Alert dispatched to security...
2026-09-12 00:25:13,payment_gateway_audit.log,17,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,17,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,18,Email,sarah_connor@techcorp.internal,...6-09-12 00:25:13] [INFO] User sarah_connor@techcorp.internal requested password reset from...
2026-09-12 00:25:13,payment_gateway_audit.log,18,IPv4 Address,8.8.8.8,...requested password reset from 8.8.8.8. Audit Phone: +1-876-754-5521
2026-09-12 00:25:13,payment_gateway_audit.log,18,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [INFO] User sarah_connor@tec...
2026-09-12 00:25:13,payment_gateway_audit.log,18,Log Level,INFO,[2026-09-12 00:25:13] [INFO] User sarah_connor@techcorp.i...
2026-09-12 00:25:13,payment_gateway_audit.log,18,Phone Number,1-876-754-5521,...t from 8.8.8.8. Audit Phone: +1-876-754-5521
2026-09-12 00:25:13,payment_gateway_audit.log,19,Email,support.desk@cloudservice.net,...9-12 00:25:13] [WARNING] User support.desk@cloudservice.net requested password reset from...
2026-09-12 00:25:13,payment_gateway_audit.log,19,IPv4 Address,127.0.0.1,...requested password reset from 127.0.0.1. Audit Phone: +1-796-120-7336
2026-09-12 00:25:13,payment_gateway_audit.log,19,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [WARNING] User support.desk@...
2026-09-12 00:25:13,payment_gateway_audit.log,19,Log Level,WARNING,[2026-09-12 00:25:13] [WARNING] User support.desk@cloudservi...
2026-09-12 00:25:13,payment_gateway_audit.log,19,Phone Number,1-796-120-7336,...from 127.0.0.1. Audit Phone: +1-796-120-7336
2026-09-12 00:25:13,payment_gateway_audit.log,20,Email,sarah_connor@techcorp.internal,...32350-62. Alert dispatched to sarah_connor@techcorp.internal
2026-09-12 00:25:13,payment_gateway_audit.log,20,Transaction ID,TXN-632350-62,...dlock detected on transaction TXN-632350-62. Alert dispatched to sarah_co...
2026-09-12 00:25:13,payment_gateway_audit.log,20,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,20,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,21,Email,contact@freelancer-portal.de,"...550-33, Total=$1101.99, Buyer=contact@freelancer-portal.de, SourceIP=127.0.0.1"
2026-09-12 00:25:13,payment_gateway_audit.log,21,Transaction ID,TXN-667550-33,"...] Order checkout verified: ID=TXN-667550-33, Total=$1101.99, Buyer=contac..."
2026-09-12 00:25:13,payment_gateway_audit.log,21,IPv4 Address,127.0.0.1,"...reelancer-portal.de, SourceIP=127.0.0.1"
2026-09-12 00:25:13,payment_gateway_audit.log,21,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Order checkout ve...
2026-09-12 00:25:13,payment_gateway_audit.log,21,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Order checkout verified: ID=...
2026-09-12 00:25:13,payment_gateway_audit.log,22,Email,alex.smith@enterprise.co.uk,...9-12 00:25:13] [WARNING] User alex.smith@enterprise.co.uk requested password reset from...
2026-09-12 00:25:13,payment_gateway_audit.log,22,IPv4 Address,203.0.113.195,...requested password reset from 203.0.113.195. Audit Phone: +1-435-884-8718
2026-09-12 00:25:13,payment_gateway_audit.log,22,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [WARNING] User alex.smith@en...
2026-09-12 00:25:13,payment_gateway_audit.log,22,Log Level,WARNING,[2026-09-12 00:25:13] [WARNING] User alex.smith@enterprise.c...
2026-09-12 00:25:13,payment_gateway_audit.log,22,Phone Number,1-435-884-8718,... 203.0.113.195. Audit Phone: +1-435-884-8718
2026-09-12 00:25:13,payment_gateway_audit.log,23,Email,customer.care@ecommerce-store.shop,...] Payment completed for user 'customer.care@ecommerce-store.shop' with Transaction ID: REF-135...
2026-09-12 00:25:13,payment_gateway_audit.log,23,Transaction ID,REF-135030-67,...re.shop' with Transaction ID: REF-135030-67 (Amount: $3686.58) via https:...
2026-09-12 00:25:13,payment_gateway_audit.log,23,IPv4 Address,203.0.113.195,...9-12 00:25:13] [WARNING] [IP: 203.0.113.195] Payment completed for user '...
2026-09-12 00:25:13,payment_gateway_audit.log,23,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [WARNING] [IP: 203.0.113.195...
2026-09-12 00:25:13,payment_gateway_audit.log,23,Log Level,WARNING,[2026-09-12 00:25:13] [WARNING] [IP: 203.0.113.195] Payment ...
2026-09-12 00:25:13,payment_gateway_audit.log,23,URL / Endpoint,https://api.stripe.com/v1/charges,...030-67 (Amount: $3686.58) via https://api.stripe.com/v1/charges
2026-09-12 00:25:13,payment_gateway_audit.log,24,Email,customer.care@ecommerce-store.shop,...16671-25. Alert dispatched to customer.care@ecommerce-store.shop
2026-09-12 00:25:13,payment_gateway_audit.log,24,Transaction ID,TRX-616671-25,...dlock detected on transaction TRX-616671-25. Alert dispatched to customer...
2026-09-12 00:25:13,payment_gateway_audit.log,24,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,24,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,25,Email,dev.ops@kubernetes-cluster.dev,"...3384-79, Total=$264.20, Buyer=dev.ops@kubernetes-cluster.dev, SourceIP=192.168.1.105"
2026-09-12 00:25:13,payment_gateway_audit.log,25,Transaction ID,REF-813384-79,"...] Order checkout verified: ID=REF-813384-79, Total=$264.20, Buyer=dev.ops..."
2026-09-12 00:25:13,payment_gateway_audit.log,25,IPv4 Address,192.168.1.105,"...ernetes-cluster.dev, SourceIP=192.168.1.105"
2026-09-12 00:25:13,payment_gateway_audit.log,25,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [INFO] Order checkout verifi...
2026-09-12 00:25:13,payment_gateway_audit.log,25,Log Level,INFO,[2026-09-12 00:25:13] [INFO] Order checkout verified: ID=...
2026-09-12 00:25:13,payment_gateway_audit.log,26,Email,dev.ops@kubernetes-cluster.dev,...92439-98. Alert dispatched to dev.ops@kubernetes-cluster.dev
2026-09-12 00:25:13,payment_gateway_audit.log,26,Transaction ID,TRX-292439-98,...dlock detected on transaction TRX-292439-98. Alert dispatched to dev.ops@...
2026-09-12 00:25:13,payment_gateway_audit.log,26,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,26,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,27,Email,support.desk@cloudservice.net,...] Payment completed for user 'support.desk@cloudservice.net' with Transaction ID: PAY-645...
2026-09-12 00:25:13,payment_gateway_audit.log,27,Transaction ID,PAY-645470-78,...ice.net' with Transaction ID: PAY-645470-78 (Amount: $1574.83) via https:...
2026-09-12 00:25:13,payment_gateway_audit.log,27,IPv4 Address,127.0.0.1,...-12 00:25:13] [CRITICAL] [IP: 127.0.0.1] Payment completed for user '...
2026-09-12 00:25:13,payment_gateway_audit.log,27,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] [IP: 127.0.0.1] P...
2026-09-12 00:25:13,payment_gateway_audit.log,27,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] [IP: 127.0.0.1] Payment comp...
2026-09-12 00:25:13,payment_gateway_audit.log,27,URL / Endpoint,https://gateway.payment.io/api/checkout,...470-78 (Amount: $1574.83) via https://gateway.payment.io/api/checkout
2026-09-12 00:25:13,payment_gateway_audit.log,28,Email,alex.smith@enterprise.co.uk,...ice PAY-101603-22 for client 'alex.smith@enterprise.co.uk'. Endpoint: https://api.strip...
2026-09-12 00:25:13,payment_gateway_audit.log,28,Transaction ID,PAY-101603-22,...eout while processing invoice PAY-101603-22 for client 'alex.smith@enterp...
2026-09-12 00:25:13,payment_gateway_audit.log,28,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [ERROR] Gateway timeout whil...
2026-09-12 00:25:13,payment_gateway_audit.log,28,Log Level,ERROR,[2026-09-12 00:25:13] [ERROR] Gateway timeout while proces...
2026-09-12 00:25:13,payment_gateway_audit.log,28,URL / Endpoint,https://api.stripe.com/v1/charges,...@enterprise.co.uk'. Endpoint: https://api.stripe.com/v1/charges
2026-09-12 00:25:13,payment_gateway_audit.log,29,Email,sarah_connor@techcorp.internal,...05553-87. Alert dispatched to sarah_connor@techcorp.internal
2026-09-12 00:25:13,payment_gateway_audit.log,29,Transaction ID,REF-805553-87,...dlock detected on transaction REF-805553-87. Alert dispatched to sarah_co...
2026-09-12 00:25:13,payment_gateway_audit.log,29,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [CRITICAL] Database deadlock...
2026-09-12 00:25:13,payment_gateway_audit.log,29,Log Level,CRITICAL,[2026-09-12 00:25:13] [CRITICAL] Database deadlock detected o...
2026-09-12 00:25:13,payment_gateway_audit.log,30,Email,support.desk@cloudservice.net,...ice TRX-263177-91 for client 'support.desk@cloudservice.net'. Endpoint: https://api.strip...
2026-09-12 00:25:13,payment_gateway_audit.log,30,Transaction ID,TRX-263177-91,...eout while processing invoice TRX-263177-91 for client 'support.desk@clou...
2026-09-12 00:25:13,payment_gateway_audit.log,30,Timestamp / Date,2026-09-12 00:25:13,[2026-09-12 00:25:13] [ERROR] Gateway timeout whil...
2026-09-12 00:25:13,payment_gateway_audit.log,30,Log Level,ERROR,[2026-09-12 00:25:13] [ERROR] Gateway timeout while proces...
2026-09-12 00:25:13,payment_gateway_audit.log,30,URL / Endpoint,https://api.stripe.com/v1/charges,...@cloudservice.net'. Endpoint: https://api.stripe.com/v1/charges
